relative_time,g_flux,g_uncert,r_flux,r_uncert,redshift,mwebv,id
-30.0,-1530.169189453125,986.5602416992188,0.0,0.0,0.15509109,0.082590885,IIn_32730494
-27.0,0.0,0.0,0.0,0.0,0.15509109,0.082590885,IIn_32730494
-24.0,0.0,0.0,0.0,0.0,0.15509109,0.082590885,IIn_32730494
-21.0,104.03292846679688,118.16646575927734,254.102294921875,216.13890085206657,0.15509109,0.082590885,IIn_32730494
-18.0,0.0,0.0,129.1983184814453,95.71875,0.15509109,0.082590885,IIn_32730494
-15.0,0.0,0.0,0.0,0.0,0.15509109,0.082590885,IIn_32730494
-12.0,0.0,0.0,0.0,0.0,0.15509109,0.082590885,IIn_32730494
-9.0,998.9274291992188,683.6646728515625,0.0,0.0,0.15509109,0.082590885,IIn_32730494
-6.0,0.0,0.0,1248.3251953125,339.215576171875,0.15509109,0.082590885,IIn_32730494
-3.0,0.0,0.0,0.0,0.0,0.15509109,0.082590885,IIn_32730494
0.0,589.9285888671875,54.72356033325195,575.6890258789062,79.17417530418459,0.15509109,0.082590885,IIn_32730494
3.0,0.0,0.0,0.0,0.0,0.15509109,0.082590885,IIn_32730494
6.0,0.0,0.0,0.0,0.0,0.15509109,0.082590885,IIn_32730494
9.0,0.0,0.0,0.0,0.0,0.15509109,0.082590885,IIn_32730494
12.0,0.0,0.0,0.0,0.0,0.15509109,0.082590885,IIn_32730494
15.0,0.0,0.0,575.2705688476562,247.87806701660156,0.15509109,0.082590885,IIn_32730494
18.0,0.0,0.0,0.0,0.0,0.15509109,0.082590885,IIn_32730494
21.0,0.0,0.0,-762.1417846679688,457.3580322265625,0.15509109,0.082590885,IIn_32730494
24.0,0.0,0.0,0.0,0.0,0.15509109,0.082590885,IIn_32730494
27.0,0.0,0.0,0.0,0.0,0.15509109,0.082590885,IIn_32730494
30.0,0.0,0.0,0.0,0.0,0.15509109,0.082590885,IIn_32730494
33.0,0.0,0.0,0.0,0.0,0.15509109,0.082590885,IIn_32730494
36.0,414.0345764160156,212.083984375,0.0,0.0,0.15509109,0.082590885,IIn_32730494
39.0,0.0,0.0,0.0,0.0,0.15509109,0.082590885,IIn_32730494
42.0,0.0,0.0,0.0,0.0,0.15509109,0.082590885,IIn_32730494
45.0,0.0,0.0,0.0,0.0,0.15509109,0.082590885,IIn_32730494
48.0,0.0,0.0,0.0,0.0,0.15509109,0.082590885,IIn_32730494
51.0,0.0,0.0,0.0,0.0,0.15509109,0.082590885,IIn_32730494
54.0,0.0,0.0,0.0,0.0,0.15509109,0.082590885,IIn_32730494
57.0,0.0,0.0,0.0,0.0,0.15509109,0.082590885,IIn_32730494
60.0,0.0,0.0,0.0,0.0,0.15509109,0.082590885,IIn_32730494
63.0,0.0,0.0,0.0,0.0,0.15509109,0.082590885,IIn_32730494
66.0,0.0,0.0,0.0,0.0,0.15509109,0.082590885,IIn_32730494
69.0,0.0,0.0,0.0,0.0,0.15509109,0.082590885,IIn_32730494
