relative_time,r_flux,r_uncert,g_flux,g_uncert,redshift,mwebv,id
-30.0,0.0,0.0,0.0,0.0,0.039017603,0.03663354,Ic_33335833
-27.0,-46.441402435302734,38.483676414581325,17.669437408447266,27.16827392578125,0.039017603,0.03663354,Ic_33335833
-24.0,0.8353577852249146,35.67969850806891,-4.783192157745361,22.696094512939453,0.039017603,0.03663354,Ic_33335833
-21.0,-20.32429313659668,36.55544123646852,-4.841949462890625,22.123720169067383,0.039017603,0.03663354,Ic_33335833
-18.0,-19.714082717895508,90.63944521911368,55.0042610168457,120.45545959472656,0.039017603,0.03663354,Ic_33335833
-15.0,0.0,0.0,0.0,0.0,0.039017603,0.03663354,Ic_33335833
-12.0,38.01195271809896,80.67375851411205,52.783101399739586,100.27264149983723,0.039017603,0.03663354,Ic_33335833
-9.0,246.34933471679688,57.26535600417962,185.6842498779297,33.573585510253906,0.039017603,0.03663354,Ic_33335833
-6.0,0.0,0.0,0.0,0.0,0.039017603,0.03663354,Ic_33335833
-3.0,556.3985595703125,61.14520740891035,511.11114501953125,50.24700927734375,0.039017603,0.03663354,Ic_33335833
0.0,749.30908203125,46.15485870387754,676.0797119140625,29.1117000579834,0.039017603,0.03663354,Ic_33335833
3.0,0.0,0.0,0.0,0.0,0.039017603,0.03663354,Ic_33335833
6.0,891.8868408203125,53.15767154904095,675.4837036132812,32.021705627441406,0.039017603,0.03663354,Ic_33335833
9.0,490.9454650878906,276.11086947355227,792.7542724609375,111.79513549804688,0.039017603,0.03663354,Ic_33335833
12.0,700.7584838867188,394.8838769020478,482.810791015625,136.79098510742188,0.039017603,0.03663354,Ic_33335833
15.0,1292.379638671875,81.01519775390625,0.0,0.0,0.039017603,0.03663354,Ic_33335833
18.0,1026.16650390625,80.50688171386719,0.0,0.0,0.039017603,0.03663354,Ic_33335833
21.0,892.4066772460938,70.69747924804688,0.0,0.0,0.039017603,0.03663354,Ic_33335833
24.0,0.0,0.0,277.8277282714844,71.76219177246094,0.039017603,0.03663354,Ic_33335833
27.0,320.1052551269531,95.81047645474365,116.4184341430664,60.10529708862305,0.039017603,0.03663354,Ic_33335833
30.0,229.095947265625,51.09127366028444,81.24483871459961,29.876480102539062,0.039017603,0.03663354,Ic_33335833
33.0,405.82891845703125,96.79154968261719,0.0,0.0,0.039017603,0.03663354,Ic_33335833
36.0,0.0,0.0,0.0,0.0,0.039017603,0.03663354,Ic_33335833
39.0,324.89748128255206,167.15066914228169,-23.074167887369793,94.6853535970052,0.039017603,0.03663354,Ic_33335833
42.0,162.5685577392578,61.733984721266445,4.16002893447876,63.47561264038086,0.039017603,0.03663354,Ic_33335833
45.0,194.68128967285156,40.38269067685935,57.385154724121094,29.81175994873047,0.039017603,0.03663354,Ic_33335833
48.0,0.0,0.0,0.0,0.0,0.039017603,0.03663354,Ic_33335833
51.0,121.94876098632812,50.873087243801635,60.14228515625,84.72857513427735,0.039017603,0.03663354,Ic_33335833
54.0,0.0,0.0,0.0,0.0,0.039017603,0.03663354,Ic_33335833
57.0,115.6851577758789,65.30144503353358,116.96824645996094,26.70272445678711,0.039017603,0.03663354,Ic_33335833
60.0,0.0,0.0,0.0,0.0,0.039017603,0.03663354,Ic_33335833
63.0,0.0,0.0,0.0,0.0,0.039017603,0.03663354,Ic_33335833
66.0,0.0,0.0,518.7376708984375,233.4908447265625,0.039017603,0.03663354,Ic_33335833
69.0,67.8909912109375,88.63804894010981,-8.620668093363443,82.1202392578125,0.039017603,0.03663354,Ic_33335833
