relative_time,g_flux,g_uncert,r_flux,r_uncert,redshift,mwebv,id
-30.0,0.7113670706748962,21.201005935668945,50.4827995300293,48.68577358520884,0.051564064,0.011939555,IIn_20917455
-27.0,0.0,0.0,140.9349365234375,94.89732360839844,0.051564064,0.011939555,IIn_20917455
-24.0,-64.70285892486572,138.26020050048828,0.0,0.0,0.051564064,0.011939555,IIn_20917455
-21.0,-92.68096160888672,172.69576263427734,0.0,0.0,0.051564064,0.011939555,IIn_20917455
-18.0,0.0,0.0,0.0,0.0,0.051564064,0.011939555,IIn_20917455
-15.0,0.0,0.0,0.0,0.0,0.051564064,0.011939555,IIn_20917455
-12.0,0.0,0.0,110.07964324951172,81.91604614257812,0.051564064,0.011939555,IIn_20917455
-9.0,0.0,0.0,19.699161529541016,69.40776824951172,0.051564064,0.011939555,IIn_20917455
-6.0,0.0,0.0,0.0,0.0,0.051564064,0.011939555,IIn_20917455
-3.0,1772.81396484375,69.20661926269531,0.0,0.0,0.051564064,0.011939555,IIn_20917455
0.0,1145.507568359375,45.26742172241211,1036.9757080078125,74.28524337805646,0.051564064,0.011939555,IIn_20917455
3.0,0.0,0.0,0.0,0.0,0.051564064,0.011939555,IIn_20917455
6.0,0.0,0.0,0.0,0.0,0.051564064,0.011939555,IIn_20917455
9.0,0.0,0.0,0.0,0.0,0.051564064,0.011939555,IIn_20917455
12.0,1940.4771728515625,295.6334228515625,0.0,0.0,0.051564064,0.011939555,IIn_20917455
15.0,1757.5050048828125,83.43460845947266,0.0,0.0,0.051564064,0.011939555,IIn_20917455
18.0,0.0,0.0,0.0,0.0,0.051564064,0.011939555,IIn_20917455
21.0,0.0,0.0,0.0,0.0,0.051564064,0.011939555,IIn_20917455
24.0,0.0,0.0,0.0,0.0,0.051564064,0.011939555,IIn_20917455
27.0,0.0,0.0,0.0,0.0,0.051564064,0.011939555,IIn_20917455
30.0,215.61924743652344,123.57441711425781,0.0,0.0,0.051564064,0.011939555,IIn_20917455
33.0,0.0,0.0,0.0,0.0,0.051564064,0.011939555,IIn_20917455
36.0,0.0,0.0,0.0,0.0,0.051564064,0.011939555,IIn_20917455
39.0,0.0,0.0,0.0,0.0,0.051564064,0.011939555,IIn_20917455
42.0,0.0,0.0,0.0,0.0,0.051564064,0.011939555,IIn_20917455
45.0,0.0,0.0,0.0,0.0,0.051564064,0.011939555,IIn_20917455
48.0,0.0,0.0,0.0,0.0,0.051564064,0.011939555,IIn_20917455
51.0,0.0,0.0,0.0,0.0,0.051564064,0.011939555,IIn_20917455
54.0,0.0,0.0,0.0,0.0,0.051564064,0.011939555,IIn_20917455
57.0,0.0,0.0,0.0,0.0,0.051564064,0.011939555,IIn_20917455
60.0,0.0,0.0,0.0,0.0,0.051564064,0.011939555,IIn_20917455
63.0,0.0,0.0,0.0,0.0,0.051564064,0.011939555,IIn_20917455
66.0,0.0,0.0,0.0,0.0,0.051564064,0.011939555,IIn_20917455
69.0,0.0,0.0,0.0,0.0,0.051564064,0.011939555,IIn_20917455
