relative_time,g_flux,g_uncert,r_flux,r_uncert,redshift,mwebv,id
-30.0,0.0,0.0,0.0,0.0,0.06684272,0.05800485,Ib_16045142
-27.0,-73.34689378738403,101.97961044311523,0.0,0.0,0.06684272,0.05800485,Ib_16045142
-24.0,0.0,0.0,0.0,0.0,0.06684272,0.05800485,Ib_16045142
-21.0,-29.685043334960938,57.21612803141276,-20.775768280029297,102.6318245221738,0.06684272,0.05800485,Ib_16045142
-18.0,255.9698715209961,190.18528747558594,0.0,0.0,0.06684272,0.05800485,Ib_16045142
-15.0,146.29098892211914,172.95706176757812,0.0,0.0,0.06684272,0.05800485,Ib_16045142
-12.0,0.0,0.0,0.0,0.0,0.06684272,0.05800485,Ib_16045142
-9.0,245.9288558959961,126.37025451660156,130.27745056152344,57.2551383972168,0.06684272,0.05800485,Ib_16045142
-6.0,317.2676086425781,159.8936309814453,0.0,0.0,0.06684272,0.05800485,Ib_16045142
-3.0,285.41916910807294,62.863512674967446,175.96907552083334,37.20741280389288,0.06684272,0.05800485,Ib_16045142
0.0,304.80149841308594,102.46461868286133,0.0,0.0,0.06684272,0.05800485,Ib_16045142
3.0,136.2120361328125,35.14656066894531,268.2982177734375,59.76628121115931,0.06684272,0.05800485,Ib_16045142
6.0,161.9691619873047,122.24254608154297,172.1046142578125,86.39876399482837,0.06684272,0.05800485,Ib_16045142
9.0,0.0,0.0,0.0,0.0,0.06684272,0.05800485,Ib_16045142
12.0,0.0,0.0,0.0,0.0,0.06684272,0.05800485,Ib_16045142
15.0,0.0,0.0,373.7015686035156,209.44432067871094,0.06684272,0.05800485,Ib_16045142
18.0,0.0,0.0,0.0,0.0,0.06684272,0.05800485,Ib_16045142
21.0,0.0,0.0,0.0,0.0,0.06684272,0.05800485,Ib_16045142
24.0,0.0,0.0,0.0,0.0,0.06684272,0.05800485,Ib_16045142
27.0,0.0,0.0,0.0,0.0,0.06684272,0.05800485,Ib_16045142
30.0,0.0,0.0,0.0,0.0,0.06684272,0.05800485,Ib_16045142
33.0,0.0,0.0,0.0,0.0,0.06684272,0.05800485,Ib_16045142
36.0,0.0,0.0,0.0,0.0,0.06684272,0.05800485,Ib_16045142
39.0,0.0,0.0,0.0,0.0,0.06684272,0.05800485,Ib_16045142
42.0,0.0,0.0,0.0,0.0,0.06684272,0.05800485,Ib_16045142
45.0,0.0,0.0,0.0,0.0,0.06684272,0.05800485,Ib_16045142
48.0,0.0,0.0,0.0,0.0,0.06684272,0.05800485,Ib_16045142
51.0,0.0,0.0,0.0,0.0,0.06684272,0.05800485,Ib_16045142
54.0,0.0,0.0,0.0,0.0,0.06684272,0.05800485,Ib_16045142
57.0,0.0,0.0,0.0,0.0,0.06684272,0.05800485,Ib_16045142
60.0,0.0,0.0,0.0,0.0,0.06684272,0.05800485,Ib_16045142
63.0,0.0,0.0,0.0,0.0,0.06684272,0.05800485,Ib_16045142
66.0,0.0,0.0,0.0,0.0,0.06684272,0.05800485,Ib_16045142
69.0,0.0,0.0,0.0,0.0,0.06684272,0.05800485,Ib_16045142
