relative_time,g_flux,g_uncert,r_flux,r_uncert,redshift,mwebv,id
-30.0,83.39752197265625,25.045007705688477,170.4016571044922,46.56028306387014,0.11242577,0.010887775,Ib_16973250
-27.0,134.48130798339844,24.66865348815918,228.75631713867188,50.06828732270513,0.11242577,0.010887775,Ib_16973250
-24.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
-21.0,0.0,0.0,329.3472900390625,83.73365020751953,0.11242577,0.010887775,Ib_16973250
-18.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
-15.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
-12.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
-9.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
-6.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
-3.0,666.0196533203125,75.85680389404297,0.0,0.0,0.11242577,0.010887775,Ib_16973250
0.0,350.316162109375,38.097469329833984,426.88421630859375,58.54356134923328,0.11242577,0.010887775,Ib_16973250
3.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
6.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
9.0,612.2711181640625,156.01075744628906,0.0,0.0,0.11242577,0.010887775,Ib_16973250
12.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
15.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
18.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
21.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
24.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
27.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
30.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
33.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
36.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
39.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
42.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
45.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
48.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
51.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
54.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
57.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
60.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
63.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
66.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
69.0,0.0,0.0,0.0,0.0,0.11242577,0.010887775,Ib_16973250
