relative_time,r_flux,r_uncert,g_flux,g_uncert,redshift,mwebv,id
-30.0,0.0,0.0,0.0,0.0,0.11139578,0.026321158,63_15632450
-27.0,0.0,0.0,0.0,0.0,0.11139578,0.026321158,63_15632450
-24.0,11.947983741760254,34.35027226660736,8.309329986572266,21.15891456604004,0.11139578,0.026321158,63_15632450
-21.0,-34.72089767456055,34.769488424131886,-11.247173309326172,22.86197853088379,0.11139578,0.026321158,63_15632450
-18.0,-3.3327207565307617,32.8862323627499,16.945791244506836,22.045909881591797,0.11139578,0.026321158,63_15632450
-15.0,21.334903717041016,33.86977391699843,40.3026008605957,21.62424087524414,0.11139578,0.026321158,63_15632450
-12.0,0.0,0.0,167.9298095703125,82.04431915283203,0.11139578,0.026321158,63_15632450
-9.0,0.0,0.0,0.0,0.0,0.11139578,0.026321158,63_15632450
-6.0,0.0,0.0,0.0,0.0,0.11139578,0.026321158,63_15632450
-3.0,161.43678283691406,84.45707304230696,157.33914184570312,54.2784423828125,0.11139578,0.026321158,63_15632450
0.0,194.0101776123047,43.65294624911833,174.18504333496094,23.423202514648438,0.11139578,0.026321158,63_15632450
3.0,247.8601531982422,33.71121275245341,166.49114990234375,24.491127014160156,0.11139578,0.026321158,63_15632450
6.0,0.0,0.0,265.96002197265625,45.541954040527344,0.11139578,0.026321158,63_15632450
9.0,0.0,0.0,0.0,0.0,0.11139578,0.026321158,63_15632450
12.0,517.701904296875,46.803409576416016,0.0,0.0,0.11139578,0.026321158,63_15632450
15.0,0.0,0.0,107.36808013916016,48.287471771240234,0.11139578,0.026321158,63_15632450
18.0,182.12750244140625,70.87111397502153,43.35743713378906,45.615570068359375,0.11139578,0.026321158,63_15632450
21.0,0.0,0.0,0.0,0.0,0.11139578,0.026321158,63_15632450
24.0,0.0,0.0,0.0,0.0,0.11139578,0.026321158,63_15632450
27.0,0.0,0.0,0.0,0.0,0.11139578,0.026321158,63_15632450
30.0,116.32897186279297,32.68920090358329,26.3037109375,21.78203773498535,0.11139578,0.026321158,63_15632450
33.0,110.26493835449219,47.04940414428711,0.0,0.0,0.11139578,0.026321158,63_15632450
36.0,150.1476287841797,44.812171936035156,0.0,0.0,0.11139578,0.026321158,63_15632450
39.0,0.0,0.0,0.0,0.0,0.11139578,0.026321158,63_15632450
42.0,0.0,0.0,-21.326215744018555,45.75749969482422,0.11139578,0.026321158,63_15632450
45.0,57.75639724731445,43.206602356843476,-22.43914794921875,32.39318084716797,0.11139578,0.026321158,63_15632450
48.0,0.0,0.0,0.0,0.0,0.11139578,0.026321158,63_15632450
51.0,0.0,0.0,0.0,0.0,0.11139578,0.026321158,63_15632450
54.0,0.0,0.0,0.0,0.0,0.11139578,0.026321158,63_15632450
57.0,0.0,0.0,0.0,0.0,0.11139578,0.026321158,63_15632450
60.0,21.2640380859375,47.139923095703125,0.0,0.0,0.11139578,0.026321158,63_15632450
63.0,0.0,0.0,70.91410827636719,45.36631393432617,0.11139578,0.026321158,63_15632450
66.0,0.0,0.0,80.27823638916016,46.87550354003906,0.11139578,0.026321158,63_15632450
69.0,0.0,0.0,0.0,0.0,0.11139578,0.026321158,63_15632450
