relative_time,g_flux,g_uncert,r_flux,r_uncert,redshift,mwebv,id
-30.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
-27.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
-24.0,185.40423583984375,175.33387756347656,0.0,0.0,0.04514663,0.08410067,Ib_12460242
-21.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
-18.0,0.0,0.0,549.6220092773438,389.3306884765625,0.04514663,0.08410067,Ib_12460242
-15.0,80.885498046875,101.50505065917969,364.4639892578125,71.39661032314943,0.04514663,0.08410067,Ib_12460242
-12.0,776.8262329101562,659.8548583984375,961.6633911132812,516.1056040907339,0.04514663,0.08410067,Ib_12460242
-9.0,0.0,0.0,447.7398376464844,132.15757939422744,0.04514663,0.08410067,Ib_12460242
-6.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
-3.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
0.0,-33.285701751708984,63.00304412841797,183.38470458984375,56.88386835674291,0.04514663,0.08410067,Ib_12460242
3.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
6.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
9.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
12.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
15.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
18.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
21.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
24.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
27.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
30.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
33.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
36.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
39.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
42.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
45.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
48.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
51.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
54.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
57.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
60.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
63.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
66.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
69.0,0.0,0.0,0.0,0.0,0.04514663,0.08410067,Ib_12460242
