relative_time,g_flux,g_uncert,r_flux,r_uncert,redshift,mwebv,id
-30.0,0.0,0.0,0.0,0.0,0.026569933,0.08817557,Ic_30671893
-27.0,0.0,0.0,0.0,0.0,0.026569933,0.08817557,Ic_30671893
-24.0,0.0,0.0,249.0152587890625,320.8515625,0.026569933,0.08817557,Ic_30671893
-21.0,0.0,0.0,0.0,0.0,0.026569933,0.08817557,Ic_30671893
-18.0,0.0,0.0,0.0,0.0,0.026569933,0.08817557,Ic_30671893
-15.0,0.0,0.0,584.3931274414062,107.86515808105469,0.026569933,0.08817557,Ic_30671893
-12.0,0.0,0.0,0.0,0.0,0.026569933,0.08817557,Ic_30671893
-9.0,0.0,0.0,0.0,0.0,0.026569933,0.08817557,Ic_30671893
-6.0,0.0,0.0,3451.671630859375,214.77621459960938,0.026569933,0.08817557,Ic_30671893
-3.0,0.0,0.0,0.0,0.0,0.026569933,0.08817557,Ic_30671893
0.0,1432.896240234375,194.23797607421875,2512.61572265625,186.61423638898626,0.026569933,0.08817557,Ic_30671893
3.0,0.0,0.0,5012.736328125,216.69769287109375,0.026569933,0.08817557,Ic_30671893
6.0,0.0,0.0,0.0,0.0,0.026569933,0.08817557,Ic_30671893
9.0,0.0,0.0,0.0,0.0,0.026569933,0.08817557,Ic_30671893
12.0,1576.3880615234375,139.90042114257812,0.0,0.0,0.026569933,0.08817557,Ic_30671893
15.0,520.7218017578125,41.695735931396484,1587.359619140625,67.23424420957794,0.026569933,0.08817557,Ic_30671893
18.0,0.0,0.0,2887.20703125,208.4095458984375,0.026569933,0.08817557,Ic_30671893
21.0,626.6358032226562,86.2738037109375,0.0,0.0,0.026569933,0.08817557,Ic_30671893
24.0,0.0,0.0,0.0,0.0,0.026569933,0.08817557,Ic_30671893
27.0,0.0,0.0,0.0,0.0,0.026569933,0.08817557,Ic_30671893
30.0,294.806884765625,279.07080078125,0.0,0.0,0.026569933,0.08817557,Ic_30671893
33.0,0.0,0.0,0.0,0.0,0.026569933,0.08817557,Ic_30671893
36.0,419.50360107421875,111.95486450195312,0.0,0.0,0.026569933,0.08817557,Ic_30671893
39.0,619.68212890625,182.9662628173828,0.0,0.0,0.026569933,0.08817557,Ic_30671893
42.0,0.0,0.0,0.0,0.0,0.026569933,0.08817557,Ic_30671893
45.0,0.0,0.0,0.0,0.0,0.026569933,0.08817557,Ic_30671893
48.0,0.0,0.0,0.0,0.0,0.026569933,0.08817557,Ic_30671893
51.0,0.0,0.0,0.0,0.0,0.026569933,0.08817557,Ic_30671893
54.0,0.0,0.0,0.0,0.0,0.026569933,0.08817557,Ic_30671893
57.0,0.0,0.0,0.0,0.0,0.026569933,0.08817557,Ic_30671893
60.0,0.0,0.0,0.0,0.0,0.026569933,0.08817557,Ic_30671893
63.0,0.0,0.0,0.0,0.0,0.026569933,0.08817557,Ic_30671893
66.0,0.0,0.0,0.0,0.0,0.026569933,0.08817557,Ic_30671893
69.0,0.0,0.0,0.0,0.0,0.026569933,0.08817557,Ic_30671893
