relative_time,g_flux,g_uncert,r_flux,r_uncert,redshift,mwebv,id
-30.0,-19.794105529785156,48.0656852722168,0.0,0.0,0.12923075,0.01653541,IIn_28308926
-27.0,6.55256462097168,29.371931076049805,18.2740478515625,45.31299529818492,0.12923075,0.01653541,IIn_28308926
-24.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
-21.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
-18.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
-15.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
-12.0,0.0,0.0,901.8554077148438,129.49783325195312,0.12923075,0.01653541,IIn_28308926
-9.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
-6.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
-3.0,772.3425903320312,94.4051742553711,0.0,0.0,0.12923075,0.01653541,IIn_28308926
0.0,304.8419189453125,39.73501968383789,347.3684387207031,75.62427505488104,0.12923075,0.01653541,IIn_28308926
3.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
6.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
9.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
12.0,623.8675537109375,264.57928466796875,0.0,0.0,0.12923075,0.01653541,IIn_28308926
15.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
18.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
21.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
24.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
27.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
30.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
33.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
36.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
39.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
42.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
45.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
48.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
51.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
54.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
57.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
60.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
63.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
66.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
69.0,0.0,0.0,0.0,0.0,0.12923075,0.01653541,IIn_28308926
