relative_time,g_flux,g_uncert,r_flux,r_uncert,redshift,mwebv,id
-30.0,0.0,0.0,0.0,0.0,0.089218676,0.01754174,Ib_3959398
-27.0,97.19190216064453,48.59884262084961,120.37644958496094,59.61050645906304,0.089218676,0.01754174,Ib_3959398
-24.0,108.06875610351562,26.652090072631836,116.5221939086914,41.15213433286745,0.089218676,0.01754174,Ib_3959398
-21.0,313.2380065917969,89.39987182617188,0.0,0.0,0.089218676,0.01754174,Ib_3959398
-18.0,605.74853515625,192.78431701660156,0.0,0.0,0.089218676,0.01754174,Ib_3959398
-15.0,0.0,0.0,0.0,0.0,0.089218676,0.01754174,Ib_3959398
-12.0,0.0,0.0,0.0,0.0,0.089218676,0.01754174,Ib_3959398
-9.0,0.0,0.0,0.0,0.0,0.089218676,0.01754174,Ib_3959398
-6.0,224.58038330078125,78.03384399414062,524.0027465820312,96.3787859087637,0.089218676,0.01754174,Ib_3959398
-3.0,0.0,0.0,0.0,0.0,0.089218676,0.01754174,Ib_3959398
0.0,0.0,0.0,1017.1123352050781,131.4183647624524,0.089218676,0.01754174,Ib_3959398
3.0,0.0,0.0,0.0,0.0,0.089218676,0.01754174,Ib_3959398
6.0,0.0,0.0,0.0,0.0,0.089218676,0.01754174,Ib_3959398
9.0,0.0,0.0,0.0,0.0,0.089218676,0.01754174,Ib_3959398
12.0,0.0,0.0,0.0,0.0,0.089218676,0.01754174,Ib_3959398
15.0,122.4146957397461,176.04541015625,191.5943145751953,337.5853105299407,0.089218676,0.01754174,Ib_3959398
18.0,0.0,0.0,628.5929565429688,151.23211669921875,0.089218676,0.01754174,Ib_3959398
21.0,0.0,0.0,0.0,0.0,0.089218676,0.01754174,Ib_3959398
24.0,87.66073608398438,105.0555191040039,419.50537109375,211.7471911450365,0.089218676,0.01754174,Ib_3959398
27.0,0.0,0.0,0.0,0.0,0.089218676,0.01754174,Ib_3959398
30.0,0.0,0.0,0.0,0.0,0.089218676,0.01754174,Ib_3959398
33.0,0.0,0.0,0.0,0.0,0.089218676,0.01754174,Ib_3959398
36.0,0.0,0.0,0.0,0.0,0.089218676,0.01754174,Ib_3959398
39.0,0.0,0.0,0.0,0.0,0.089218676,0.01754174,Ib_3959398
42.0,0.0,0.0,0.0,0.0,0.089218676,0.01754174,Ib_3959398
45.0,0.0,0.0,-47.09872055053711,300.52630615234375,0.089218676,0.01754174,Ib_3959398
48.0,0.0,0.0,0.0,0.0,0.089218676,0.01754174,Ib_3959398
51.0,657.5889282226562,435.4455261230469,0.0,0.0,0.089218676,0.01754174,Ib_3959398
54.0,0.0,0.0,0.0,0.0,0.089218676,0.01754174,Ib_3959398
57.0,0.0,0.0,0.0,0.0,0.089218676,0.01754174,Ib_3959398
60.0,0.0,0.0,0.0,0.0,0.089218676,0.01754174,Ib_3959398
63.0,0.0,0.0,0.0,0.0,0.089218676,0.01754174,Ib_3959398
66.0,0.0,0.0,0.0,0.0,0.089218676,0.01754174,Ib_3959398
69.0,0.0,0.0,0.0,0.0,0.089218676,0.01754174,Ib_3959398
