relative_time,g_flux,g_uncert,r_flux,r_uncert,redshift,mwebv,id
-30.0,98.13936614990234,90.34510803222656,91.43773651123047,120.93209134832094,0.064080946,0.04376014,Ic-BL_12690172
-27.0,-19.4822998046875,53.06251525878906,47.98060607910156,120.91269165971356,0.064080946,0.04376014,Ic-BL_12690172
-24.0,16.440231323242188,98.76475524902344,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
-21.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
-18.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
-15.0,114.2306137084961,176.90199279785156,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
-12.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
-9.0,226.21466064453125,121.42251586914062,516.0543823242188,172.94698313159387,0.064080946,0.04376014,Ic-BL_12690172
-6.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
-3.0,647.1944173177084,266.068115234375,799.5837198893229,273.3921656203032,0.064080946,0.04376014,Ic-BL_12690172
0.0,642.7308959960938,43.60555648803711,716.1195068359375,63.96352468481054,0.064080946,0.04376014,Ic-BL_12690172
3.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
6.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
9.0,741.8382568359375,101.20768737792969,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
12.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
15.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
18.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
21.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
24.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
27.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
30.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
33.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
36.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
39.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
42.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
45.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
48.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
51.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
54.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
57.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
60.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
63.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
66.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
69.0,0.0,0.0,0.0,0.0,0.064080946,0.04376014,Ic-BL_12690172
