relative_time,g_flux,g_uncert,r_flux,r_uncert,redshift,mwebv,id
-30.0,0.0,0.0,0.0,0.0,0.08780785,0.037459854,IIn_12920806
-27.0,0.0,0.0,134.6628541946411,220.58472486201293,0.08780785,0.037459854,IIn_12920806
-24.0,-177.01684951782227,210.3632049560547,0.0,0.0,0.08780785,0.037459854,IIn_12920806
-21.0,-95.74964332580566,168.30072784423828,0.0,0.0,0.08780785,0.037459854,IIn_12920806
-18.0,0.0,0.0,0.0,0.0,0.08780785,0.037459854,IIn_12920806
-15.0,0.0,0.0,53.3974723815918,106.0272216796875,0.08780785,0.037459854,IIn_12920806
-12.0,108.56661224365234,214.19081115722656,0.0,0.0,0.08780785,0.037459854,IIn_12920806
-9.0,0.0,0.0,0.0,0.0,0.08780785,0.037459854,IIn_12920806
-6.0,0.0,0.0,0.0,0.0,0.08780785,0.037459854,IIn_12920806
-3.0,0.0,0.0,0.0,0.0,0.08780785,0.037459854,IIn_12920806
0.0,1732.9825032552083,161.3068084716797,894.4507649739584,67.43346044819774,0.08780785,0.037459854,IIn_12920806
3.0,722.5055338541666,72.10929361979167,1561.2482096354167,327.27499889967555,0.08780785,0.037459854,IIn_12920806
6.0,0.0,0.0,1939.521240234375,367.12690898525886,0.08780785,0.037459854,IIn_12920806
9.0,1422.447265625,133.89310455322266,531.775634765625,166.62606811523438,0.08780785,0.037459854,IIn_12920806
12.0,0.0,0.0,0.0,0.0,0.08780785,0.037459854,IIn_12920806
15.0,0.0,0.0,1175.8575439453125,86.99679565429688,0.08780785,0.037459854,IIn_12920806
18.0,548.6484375,38.547298431396484,657.4301147460938,52.58049844419167,0.08780785,0.037459854,IIn_12920806
21.0,0.0,0.0,0.0,0.0,0.08780785,0.037459854,IIn_12920806
24.0,0.0,0.0,0.0,0.0,0.08780785,0.037459854,IIn_12920806
27.0,0.0,0.0,0.0,0.0,0.08780785,0.037459854,IIn_12920806
30.0,0.0,0.0,0.0,0.0,0.08780785,0.037459854,IIn_12920806
33.0,0.0,0.0,0.0,0.0,0.08780785,0.037459854,IIn_12920806
36.0,0.0,0.0,0.0,0.0,0.08780785,0.037459854,IIn_12920806
39.0,0.0,0.0,0.0,0.0,0.08780785,0.037459854,IIn_12920806
42.0,0.0,0.0,0.0,0.0,0.08780785,0.037459854,IIn_12920806
45.0,0.0,0.0,0.0,0.0,0.08780785,0.037459854,IIn_12920806
48.0,0.0,0.0,0.0,0.0,0.08780785,0.037459854,IIn_12920806
51.0,0.0,0.0,0.0,0.0,0.08780785,0.037459854,IIn_12920806
54.0,0.0,0.0,0.0,0.0,0.08780785,0.037459854,IIn_12920806
57.0,0.0,0.0,0.0,0.0,0.08780785,0.037459854,IIn_12920806
60.0,0.0,0.0,0.0,0.0,0.08780785,0.037459854,IIn_12920806
63.0,0.0,0.0,0.0,0.0,0.08780785,0.037459854,IIn_12920806
66.0,0.0,0.0,0.0,0.0,0.08780785,0.037459854,IIn_12920806
69.0,0.0,0.0,0.0,0.0,0.08780785,0.037459854,IIn_12920806
