relative_time,g_flux,g_uncert,r_flux,r_uncert,redshift,mwebv,id
-30.0,0.0,0.0,0.0,0.0,0.06068772,0.062291455,Ib_26908510
-27.0,0.0,0.0,0.0,0.0,0.06068772,0.062291455,Ib_26908510
-24.0,0.0,0.0,0.0,0.0,0.06068772,0.062291455,Ib_26908510
-21.0,-245.82879638671875,423.73065185546875,68.38557434082031,382.7106158844702,0.06068772,0.062291455,Ib_26908510
-18.0,81.36399332682292,55.35033671061198,30.549285888671875,119.87518116048277,0.06068772,0.062291455,Ib_26908510
-15.0,0.0,0.0,0.0,0.0,0.06068772,0.062291455,Ib_26908510
-12.0,0.0,0.0,50.39060974121094,262.5565185546875,0.06068772,0.062291455,Ib_26908510
-9.0,148.38139724731445,141.8500747680664,0.0,0.0,0.06068772,0.062291455,Ib_26908510
-6.0,0.0,0.0,459.8561096191406,90.30684661865234,0.06068772,0.062291455,Ib_26908510
-3.0,0.0,0.0,545.6612396240234,130.64776731003028,0.06068772,0.062291455,Ib_26908510
0.0,273.65606689453125,35.08381175994873,413.4409942626953,63.30907896062177,0.06068772,0.062291455,Ib_26908510
3.0,0.0,0.0,0.0,0.0,0.06068772,0.062291455,Ib_26908510
6.0,0.0,0.0,0.0,0.0,0.06068772,0.062291455,Ib_26908510
9.0,31.328155517578125,148.98235066731772,275.0989176432292,131.8856242152279,0.06068772,0.062291455,Ib_26908510
12.0,0.0,0.0,0.0,0.0,0.06068772,0.062291455,Ib_26908510
15.0,177.80852508544922,281.31453704833984,0.0,0.0,0.06068772,0.062291455,Ib_26908510
18.0,0.0,0.0,0.0,0.0,0.06068772,0.062291455,Ib_26908510
21.0,63.73145866394043,69.48164749145508,0.0,0.0,0.06068772,0.062291455,Ib_26908510
24.0,0.0,0.0,0.0,0.0,0.06068772,0.062291455,Ib_26908510
27.0,0.0,0.0,0.0,0.0,0.06068772,0.062291455,Ib_26908510
30.0,0.0,0.0,0.0,0.0,0.06068772,0.062291455,Ib_26908510
33.0,0.0,0.0,0.0,0.0,0.06068772,0.062291455,Ib_26908510
36.0,0.0,0.0,0.0,0.0,0.06068772,0.062291455,Ib_26908510
39.0,0.0,0.0,0.0,0.0,0.06068772,0.062291455,Ib_26908510
42.0,0.0,0.0,0.0,0.0,0.06068772,0.062291455,Ib_26908510
45.0,7.056169033050537,55.620662689208984,150.6564483642578,74.76572014847896,0.06068772,0.062291455,Ib_26908510
48.0,0.0,0.0,0.0,0.0,0.06068772,0.062291455,Ib_26908510
51.0,0.0,0.0,0.0,0.0,0.06068772,0.062291455,Ib_26908510
54.0,0.0,0.0,0.0,0.0,0.06068772,0.062291455,Ib_26908510
57.0,0.0,0.0,0.0,0.0,0.06068772,0.062291455,Ib_26908510
60.0,0.0,0.0,0.0,0.0,0.06068772,0.062291455,Ib_26908510
63.0,0.0,0.0,0.0,0.0,0.06068772,0.062291455,Ib_26908510
66.0,0.0,0.0,0.0,0.0,0.06068772,0.062291455,Ib_26908510
69.0,0.0,0.0,0.0,0.0,0.06068772,0.062291455,Ib_26908510
