relative_time,r_flux,r_uncert,g_flux,g_uncert,redshift,mwebv,id
-30.0,0.0,0.0,0.0,0.0,0.02617776,0.13250823,Ic_9558582
-27.0,0.0,0.0,0.0,0.0,0.02617776,0.13250823,Ic_9558582
-24.0,-37.343597412109375,37.64079608972784,-32.431243896484375,27.245817184448242,0.02617776,0.13250823,Ic_9558582
-21.0,0.0,0.0,0.0,0.0,0.02617776,0.13250823,Ic_9558582
-18.0,0.0,0.0,0.0,0.0,0.02617776,0.13250823,Ic_9558582
-15.0,0.0,0.0,0.0,0.0,0.02617776,0.13250823,Ic_9558582
-12.0,0.0,0.0,0.0,0.0,0.02617776,0.13250823,Ic_9558582
-9.0,0.0,0.0,0.0,0.0,0.02617776,0.13250823,Ic_9558582
-6.0,0.0,0.0,0.0,0.0,0.02617776,0.13250823,Ic_9558582
-3.0,0.0,0.0,0.0,0.0,0.02617776,0.13250823,Ic_9558582
0.0,6257.5283203125,208.6909157702905,0.0,0.0,0.02617776,0.13250823,Ic_9558582
3.0,3800.3029296875,169.73638304156216,1015.730712890625,43.030662536621094,0.02617776,0.13250823,Ic_9558582
6.0,1841.5104166666667,115.64423855353822,1437.0230305989583,155.3604278564453,0.02617776,0.13250823,Ic_9558582
9.0,1598.7381184895833,195.3548539061823,1141.2460530598958,82.86758168538411,0.02617776,0.13250823,Ic_9558582
12.0,1994.37646484375,107.1765576392124,570.302734375,80.79523468017578,0.02617776,0.13250823,Ic_9558582
15.0,1828.9071044921875,87.5879864129419,477.6922302246094,63.2761344909668,0.02617776,0.13250823,Ic_9558582
18.0,3029.595458984375,216.53871154785156,0.0,0.0,0.02617776,0.13250823,Ic_9558582
21.0,0.0,0.0,0.0,0.0,0.02617776,0.13250823,Ic_9558582
24.0,2098.7724609375,266.44464111328125,0.0,0.0,0.02617776,0.13250823,Ic_9558582
27.0,0.0,0.0,0.0,0.0,0.02617776,0.13250823,Ic_9558582
30.0,0.0,0.0,0.0,0.0,0.02617776,0.13250823,Ic_9558582
33.0,2032.2692057291667,152.62151178575084,0.0,0.0,0.02617776,0.13250823,Ic_9558582
36.0,0.0,0.0,0.0,0.0,0.02617776,0.13250823,Ic_9558582
39.0,1804.0958251953125,90.47997283935547,0.0,0.0,0.02617776,0.13250823,Ic_9558582
42.0,1839.0245361328125,126.19135284423828,0.0,0.0,0.02617776,0.13250823,Ic_9558582
45.0,0.0,0.0,0.0,0.0,0.02617776,0.13250823,Ic_9558582
48.0,0.0,0.0,0.0,0.0,0.02617776,0.13250823,Ic_9558582
51.0,0.0,0.0,0.0,0.0,0.02617776,0.13250823,Ic_9558582
54.0,1342.325439453125,203.86019897460938,0.0,0.0,0.02617776,0.13250823,Ic_9558582
57.0,849.918701171875,163.04141885355932,231.9857381184896,84.75929768880208,0.02617776,0.13250823,Ic_9558582
60.0,460.1409505208333,61.682206567715646,282.5242004394531,62.73329162597656,0.02617776,0.13250823,Ic_9558582
63.0,1141.9517822265625,88.09187316894531,0.0,0.0,0.02617776,0.13250823,Ic_9558582
66.0,556.2276611328125,58.237746513836534,223.13230895996094,60.59810256958008,0.02617776,0.13250823,Ic_9558582
69.0,598.9037475585938,66.90595465150645,168.66127014160156,35.173370361328125,0.02617776,0.13250823,Ic_9558582
