relative_time,r_flux,r_uncert,g_flux,g_uncert,redshift,mwebv,id
-30.0,7.690420150756836,63.559373496817756,37.245399475097656,55.34810256958008,0.05428974,0.12673083,Ic_32100202
-27.0,35.87834930419922,180.03703852737064,-39.96596145629883,24.39690399169922,0.05428974,0.12673083,Ic_32100202
-24.0,-17.512479146321613,121.79626616328528,-57.94690958658854,139.24723307291666,0.05428974,0.12673083,Ic_32100202
-21.0,82.49371719360352,235.8104868528376,31.148040771484375,197.26152801513672,0.05428974,0.12673083,Ic_32100202
-18.0,-234.8647918701172,396.48052090656415,62.44213104248047,399.33154296875,0.05428974,0.12673083,Ic_32100202
-15.0,-143.55731964111328,481.52512629600056,-19.988571166992188,388.9486389160156,0.05428974,0.12673083,Ic_32100202
-12.0,32.12588119506836,113.73089756888992,35.05093955993652,109.41584396362305,0.05428974,0.12673083,Ic_32100202
-9.0,90.14154052734375,74.68684166402612,-125.60053253173828,237.79605102539062,0.05428974,0.12673083,Ic_32100202
-6.0,0.0,0.0,0.0,0.0,0.05428974,0.12673083,Ic_32100202
-3.0,223.6186726888021,62.800184013487524,361.68133544921875,169.7902628580729,0.05428974,0.12673083,Ic_32100202
0.0,502.2926940917969,79.42524562622545,466.55506896972656,160.99163055419922,0.05428974,0.12673083,Ic_32100202
3.0,0.0,0.0,650.1459197998047,115.59458923339844,0.05428974,0.12673083,Ic_32100202
6.0,739.811474609375,172.9354899223969,294.21690673828124,97.51111450195313,0.05428974,0.12673083,Ic_32100202
9.0,0.0,0.0,735.4003295898438,340.6557312011719,0.05428974,0.12673083,Ic_32100202
12.0,604.0426635742188,399.37498020250854,0.0,0.0,0.05428974,0.12673083,Ic_32100202
15.0,0.0,0.0,0.0,0.0,0.05428974,0.12673083,Ic_32100202
18.0,338.2184829711914,127.84472848113926,0.0,0.0,0.05428974,0.12673083,Ic_32100202
21.0,241.33890787760416,194.7355146931648,-2.2276949882507324,52.24176534016927,0.05428974,0.12673083,Ic_32100202
24.0,136.71871948242188,106.67401838591924,119.5903205871582,59.001258850097656,0.05428974,0.12673083,Ic_32100202
27.0,58.03152798612913,129.89064352248351,43.604207356770836,46.92381286621094,0.05428974,0.12673083,Ic_32100202
30.0,0.0,0.0,194.72225952148438,150.60398864746094,0.05428974,0.12673083,Ic_32100202
33.0,143.4616413116455,239.27548521618542,0.0,0.0,0.05428974,0.12673083,Ic_32100202
36.0,0.0,0.0,0.0,0.0,0.05428974,0.12673083,Ic_32100202
39.0,50.134422302246094,247.67485338706132,96.30901336669922,305.83453369140625,0.05428974,0.12673083,Ic_32100202
42.0,192.74652099609375,156.50876978847734,93.86324691772461,99.61623001098633,0.05428974,0.12673083,Ic_32100202
45.0,194.82561492919922,254.1563005012789,0.0,0.0,0.05428974,0.12673083,Ic_32100202
48.0,121.14838981628418,183.8545573942408,-16.026897430419922,63.5284169514974,0.05428974,0.12673083,Ic_32100202
51.0,34.49692225456238,111.23734445327139,24.06827919371426,55.30503463745117,0.05428974,0.12673083,Ic_32100202
54.0,0.0,0.0,131.79776000976562,210.9058837890625,0.05428974,0.12673083,Ic_32100202
57.0,0.0,0.0,0.0,0.0,0.05428974,0.12673083,Ic_32100202
60.0,100.63676452636719,142.50478245078097,-60.346519470214844,175.5999755859375,0.05428974,0.12673083,Ic_32100202
63.0,0.0,0.0,35.259273529052734,777.1171264648438,0.05428974,0.12673083,Ic_32100202
66.0,-220.4079132080078,433.64556884765625,0.0,0.0,0.05428974,0.12673083,Ic_32100202
69.0,0.0,0.0,0.0,0.0,0.05428974,0.12673083,Ic_32100202
