relative_time,g_flux,g_uncert,r_flux,r_uncert,redshift,mwebv,id
-30.0,0.0,0.0,0.0,0.0,0.15725107,0.020543534,IIn_17160156
-27.0,0.0,0.0,0.0,0.0,0.15725107,0.020543534,IIn_17160156
-24.0,0.0,0.0,-237.27468872070312,125.78546142578125,0.15725107,0.020543534,IIn_17160156
-21.0,0.0,0.0,0.0,0.0,0.15725107,0.020543534,IIn_17160156
-18.0,5.633161544799805,81.01825714111328,94.8853759765625,73.30177735096046,0.15725107,0.020543534,IIn_17160156
-15.0,0.0,0.0,0.0,0.0,0.15725107,0.020543534,IIn_17160156
-12.0,0.0,0.0,717.429931640625,194.2821502685547,0.15725107,0.020543534,IIn_17160156
-9.0,954.5978393554688,210.29556274414062,0.0,0.0,0.15725107,0.020543534,IIn_17160156
-6.0,962.40966796875,162.1387481689453,0.0,0.0,0.15725107,0.020543534,IIn_17160156
-3.0,0.0,0.0,0.0,0.0,0.15725107,0.020543534,IIn_17160156
0.0,0.0,0.0,664.4853515625,105.04962158203125,0.15725107,0.020543534,IIn_17160156
3.0,0.0,0.0,0.0,0.0,0.15725107,0.020543534,IIn_17160156
6.0,0.0,0.0,0.0,0.0,0.15725107,0.020543534,IIn_17160156
9.0,0.0,0.0,0.0,0.0,0.15725107,0.020543534,IIn_17160156
12.0,0.0,0.0,0.0,0.0,0.15725107,0.020543534,IIn_17160156
15.0,159.5412394205729,82.19449869791667,155.02787017822266,276.25589705409845,0.15725107,0.020543534,IIn_17160156
18.0,0.0,0.0,89.6540298461914,249.70693969726562,0.15725107,0.020543534,IIn_17160156
21.0,19.94767951965332,80.2095947265625,196.70553588867188,224.53126224950492,0.15725107,0.020543534,IIn_17160156
24.0,0.0,0.0,0.0,0.0,0.15725107,0.020543534,IIn_17160156
27.0,0.0,0.0,0.0,0.0,0.15725107,0.020543534,IIn_17160156
30.0,0.0,0.0,-21.025917053222656,76.05570220947266,0.15725107,0.020543534,IIn_17160156
33.0,0.0,0.0,0.0,0.0,0.15725107,0.020543534,IIn_17160156
36.0,0.0,0.0,0.0,0.0,0.15725107,0.020543534,IIn_17160156
39.0,0.0,0.0,0.0,0.0,0.15725107,0.020543534,IIn_17160156
42.0,0.0,0.0,0.0,0.0,0.15725107,0.020543534,IIn_17160156
45.0,0.0,0.0,0.0,0.0,0.15725107,0.020543534,IIn_17160156
48.0,0.0,0.0,0.0,0.0,0.15725107,0.020543534,IIn_17160156
51.0,0.0,0.0,0.0,0.0,0.15725107,0.020543534,IIn_17160156
54.0,0.0,0.0,0.0,0.0,0.15725107,0.020543534,IIn_17160156
57.0,0.0,0.0,0.0,0.0,0.15725107,0.020543534,IIn_17160156
60.0,0.0,0.0,0.0,0.0,0.15725107,0.020543534,IIn_17160156
63.0,0.0,0.0,0.0,0.0,0.15725107,0.020543534,IIn_17160156
66.0,0.0,0.0,0.0,0.0,0.15725107,0.020543534,IIn_17160156
69.0,0.0,0.0,0.0,0.0,0.15725107,0.020543534,IIn_17160156
