relative_time,g_flux,g_uncert,r_flux,r_uncert,redshift,mwebv,id
-30.0,-6.2440032958984375,78.61549377441406,61.367959340413414,182.12182729182334,0.13487063,0.07066936,Ic-BL_25629703
-27.0,-69.37914352416992,85.05004348754883,94.33864135742188,174.15254482700425,0.13487063,0.07066936,Ic-BL_25629703
-24.0,0.0,0.0,-34.29270935058594,87.40539390891877,0.13487063,0.07066936,Ic-BL_25629703
-21.0,0.0,0.0,0.0,0.0,0.13487063,0.07066936,Ic-BL_25629703
-18.0,0.0,0.0,47.16284680366516,137.52462564144543,0.13487063,0.07066936,Ic-BL_25629703
-15.0,0.0,0.0,0.0,0.0,0.13487063,0.07066936,Ic-BL_25629703
-12.0,224.06993103027344,54.287261962890625,498.23670959472656,152.08323697610317,0.13487063,0.07066936,Ic-BL_25629703
-9.0,0.0,0.0,0.0,0.0,0.13487063,0.07066936,Ic-BL_25629703
-6.0,0.0,0.0,0.0,0.0,0.13487063,0.07066936,Ic-BL_25629703
-3.0,591.9795619419643,167.0978284563337,361.52164132254467,147.68851475990488,0.13487063,0.07066936,Ic-BL_25629703
0.0,329.3237609863281,47.26968002319336,523.3693237304688,92.19288769238202,0.13487063,0.07066936,Ic-BL_25629703
3.0,254.68519020080566,178.080828666687,417.50242614746094,67.77459131302783,0.13487063,0.07066936,Ic-BL_25629703
6.0,0.0,0.0,0.0,0.0,0.13487063,0.07066936,Ic-BL_25629703
9.0,0.0,0.0,0.0,0.0,0.13487063,0.07066936,Ic-BL_25629703
12.0,23.73571014404297,24.5283686319987,351.63026936848956,82.56236448168309,0.13487063,0.07066936,Ic-BL_25629703
15.0,0.0,0.0,0.0,0.0,0.13487063,0.07066936,Ic-BL_25629703
18.0,0.0,0.0,0.0,0.0,0.13487063,0.07066936,Ic-BL_25629703
21.0,0.0,0.0,0.0,0.0,0.13487063,0.07066936,Ic-BL_25629703
24.0,0.0,0.0,0.0,0.0,0.13487063,0.07066936,Ic-BL_25629703
27.0,0.0,0.0,0.0,0.0,0.13487063,0.07066936,Ic-BL_25629703
30.0,0.0,0.0,0.0,0.0,0.13487063,0.07066936,Ic-BL_25629703
33.0,0.0,0.0,0.0,0.0,0.13487063,0.07066936,Ic-BL_25629703
36.0,0.0,0.0,0.0,0.0,0.13487063,0.07066936,Ic-BL_25629703
39.0,0.0,0.0,0.0,0.0,0.13487063,0.07066936,Ic-BL_25629703
42.0,0.0,0.0,0.0,0.0,0.13487063,0.07066936,Ic-BL_25629703
45.0,0.0,0.0,0.0,0.0,0.13487063,0.07066936,Ic-BL_25629703
48.0,0.0,0.0,0.0,0.0,0.13487063,0.07066936,Ic-BL_25629703
51.0,0.0,0.0,0.0,0.0,0.13487063,0.07066936,Ic-BL_25629703
54.0,0.0,0.0,0.0,0.0,0.13487063,0.07066936,Ic-BL_25629703
57.0,0.0,0.0,0.0,0.0,0.13487063,0.07066936,Ic-BL_25629703
60.0,0.0,0.0,0.0,0.0,0.13487063,0.07066936,Ic-BL_25629703
63.0,0.0,0.0,0.0,0.0,0.13487063,0.07066936,Ic-BL_25629703
66.0,0.0,0.0,0.0,0.0,0.13487063,0.07066936,Ic-BL_25629703
69.0,0.0,0.0,0.0,0.0,0.13487063,0.07066936,Ic-BL_25629703
